,0,1,2
190,1525158914.0,104.05289,30.51508
191,1525155891.0,104.08834,30.54948
192,1525187774.0,104.06974,30.5151
193,1525159676.0,104.034643,30.520077
194,1525160328.0,104.07605,30.50916
195,1525138139.0,104.05192,30.50615
196,1525184585.0,103.97331,30.56736
197,1525179222.0,104.04436,30.51236
198,1525139729.0,103.99966,30.48
199,1525189016.0,104.09501,30.61462
200,1525145919.0,104.078505,30.491395
201,1525145107.0,104.07166,30.50361
202,1525142575.0,104.07164,30.5031
203,1525174429.0,104.06979,30.51382
204,1525161482.0,104.06171,30.49747
205,1525143258.0,104.05671,30.5071
206,1525169673.0,104.04646,30.55805
207,1525167677.0,104.02149,30.45962
208,1525151782.0,103.95433,30.38208
209,1525130161.0,104.13808,30.47483
210,1525178838.0,104.05653,30.49062
211,1525175225.0,104.0675,30.48859
212,1525166823.0,104.00325,30.67144
213,1525177447.0,104.05165,30.49128
214,1525119563.0,104.06984,30.52729
215,1525186634.0,104.0526,30.52076
216,1525154415.0,104.1818,30.4866
217,1525141571.0,104.01658,30.51699
218,1525131203.0,104.02669,30.4927
219,1525163530.0,104.07069,30.516842
220,1525144040.0,104.05207,30.52659
221,1525170678.0,104.09734,30.478
222,1525178417.0,104.05904,30.54222
223,1525184754.0,103.91112,30.56823
224,1525142390.0,104.06678,30.50674
225,1525136463.0,104.0567,30.50679
226,1525165646.0,104.075584,30.520483
227,1525159781.0,104.06999,30.50438
228,1525145630.0,104.03489,30.55779
229,1525151261.0,104.07853,30.52403
230,1525165284.0,104.0483,30.56019
231,1525163559.0,104.06872,30.49133
232,1525177978.0,104.06245,30.50535
233,1525143694.0,104.070816,30.49312
234,1525178945.0,104.07261,30.49141
235,1525173034.0,104.05489,30.4921
236,1525156789.0,104.07901,30.52903
237,1525143571.0,103.99648,30.49396
238,1525121359.0,104.0526,30.52934
239,1525160942.0,104.08114,30.52125
240,1525152623.0,104.04163,30.49873
241,1525147618.0,104.05177,30.4284
242,1525156178.0,104.04624,30.44498
243,1525152123.0,104.05443,30.4882
244,1525169863.0,104.09033,30.54773
245,1525158653.0,104.07261,30.49141
246,1525168391.0,104.07358,30.49455
247,1525151339.0,104.03647,30.45865
248,1525169351.0,104.04646,30.43411
249,1525185354.0,104.04487,30.54672
250,1525159520.0,104.05591,30.50605
251,1525183883.0,103.993152,30.488331
252,1525108933.0,104.06824,30.4956
253,1525135536.0,104.04394,30.55668
254,1525174897.0,104.06974,30.5151
255,1525157713.0,104.16559,30.62374
256,1525141088.0,104.06979,30.51381
257,1525140180.0,103.9917,30.4841
258,1525171042.0,104.08976,30.48545
259,1525135884.0,104.0375,30.48311
260,1525132427.0,104.04312,30.50404
261,1525173734.0,104.05646,30.556755
262,1525167519.0,103.96927,30.50675
263,1525138067.0,104.00733,30.43798
264,1525133542.0,104.068841,30.488243
265,1525179005.0,103.95938,30.57856
266,1525162310.0,104.04254,30.51641
267,1525176976.0,104.04844,30.63634
268,1525184779.0,104.07331,30.51053
269,1525158194.0,104.07105,30.49665
270,1525155887.0,104.05516,30.52683
271,1525155565.0,104.05536,30.52
272,1525176102.0,103.8848,30.48499
273,1525179377.0,104.05208,30.50607
274,1525173053.0,104.110891,30.489913
275,1525136844.0,104.02267,30.500082
276,1525176582.0,104.0704,30.49107
277,1525167387.0,103.98276,30.42452
278,1525162053.0,104.06819,30.50997
279,1525185237.0,104.05824,30.50909
280,1525152489.0,103.99951,30.47935
281,1525142702.0,104.05441,30.505634
282,1525155004.0,104.098719,30.471141
283,1525159186.0,104.04193,30.64106
284,1525153862.0,103.990314,30.408868
285,1525151021.0,104.06033,30.50749
286,1525180788.0,104.05282,30.53425
287,1525104131.0,103.987081,30.618057
288,1525106039.0,104.06514,30.50775
289,1525183511.0,103.99777,30.52309
290,1525178529.0,104.069312,30.525726
291,1525170816.0,103.9776,30.42667
292,1525157479.0,103.96693,30.32176
293,1525178256.0,103.99156,30.48169
294,1525162679.0,103.99405,30.48424
295,1525130287.0,104.08609,30.51991
296,1525172168.0,104.0274,30.62308
297,1525189646.0,104.0234,30.49275
298,1525180298.0,104.061453,30.495532
299,1525112024.0,104.06678,30.50674
300,1525171419.0,103.9904,30.48714
301,1525138818.0,103.9644,30.32316
302,1525147564.0,104.04624,30.44498
303,1525137940.0,103.9984,30.48697
304,1525163057.0,104.08534,30.485
305,1525136683.0,104.070552,30.492486
306,1525154269.0,104.13584,30.48924
307,1525155929.0,104.00665,30.4423
308,1525178642.0,104.07882,30.59113
309,1525189634.0,104.03443,30.45729
310,1525157905.0,104.06818,30.50997
311,1525182907.0,104.032707,30.49649
312,1525181098.0,104.07014,30.503645
313,1525183201.0,103.968586,30.529666
314,1525131135.0,104.02285,30.48717
315,1525135476.0,104.06866,30.49132
316,1525165349.0,103.90731,30.49338
317,1525160991.0,104.05351,30.50964
318,1525157896.0,104.10642,30.628
319,1525161238.0,104.07813,30.43298
320,1525145357.0,104.05146,30.50467
321,1525182968.0,104.06945,30.50462
322,1525167741.0,104.09172,30.41059
323,1525167569.0,104.049489,30.511917
324,1525153364.0,104.01623,30.51525
325,1525168381.0,104.04206,30.68537
326,1525179873.0,103.98987,30.57814
327,1525107509.0,104.05521,30.52357
328,1525165254.0,104.07016,30.49149
329,1525171782.0,104.04353,30.49916
330,1525138770.0,104.070104,30.491693
331,1525114076.0,104.05717,30.53513
332,1525138930.0,104.07571,30.52162
333,1525181663.0,104.07603,30.49122
334,1525175746.0,104.04243,30.43529
335,1525143190.0,104.06239,30.57879
336,1525162830.0,104.07671,30.51096
337,1525172225.0,104.055972,30.549182
338,1525168182.0,104.02339,30.49217
339,1525145774.0,104.07023,30.52479
340,1525144306.0,104.10143,30.54719
341,1525111941.0,104.05708,30.53333
342,1525161574.0,104.05221,30.49808
343,1525171143.0,104.05965,30.50239
344,1525176545.0,104.03761,30.4835
345,1525187207.0,104.020715,30.460303
346,1525185735.0,104.06352,30.67013
347,1525146542.0,104.09143,30.49216
348,1525169202.0,104.072609,30.491412
349,1525157819.0,104.0529,30.43158
350,1525170464.0,104.08673,30.40794
351,1525171465.0,104.02297,30.48876
352,1525129500.0,104.0682,30.51006
353,1525155365.0,104.072891,30.491293
354,1525174707.0,104.053049,30.505943
355,1525143029.0,104.06797,30.488512
356,1525169674.0,104.070465,30.503062
357,1525174008.0,103.9978,30.67789
358,1525151597.0,104.07604,30.51113
359,1525139579.0,104.07599,30.50895
360,1525137731.0,104.09483,30.53442
361,1525172978.0,104.05775,30.51215
362,1525134400.0,104.07713,30.50095
363,1525171492.0,104.070061,30.493123
364,1525147236.0,104.07496,30.49624
365,1525171638.0,104.0704,30.49107
366,1525184669.0,104.247421,30.571118
367,1525140741.0,104.0614,30.50181
368,1525136543.0,104.07474,30.50356
369,1525157630.0,104.10037,30.68342
370,1525146193.0,104.07087,30.51047
371,1525176799.0,104.06832,30.54533
372,1525106125.0,104.07247,30.57324
373,1525113380.0,104.057245,30.507879
374,1525190209.0,104.07871,30.49105
375,1525131924.0,104.09169,30.5485
376,1525145767.0,104.068873,30.478835
377,1525177570.0,104.0569,30.54029
378,1525166780.0,104.07464,30.487051
379,1525178366.0,104.08119,30.50103
380,1525155145.0,104.10653,30.4171
381,1525175141.0,104.04189,30.49892
382,1525181768.0,104.04644,30.4894
383,1525183471.0,104.02281,30.4858
384,1525133441.0,104.048653,30.487681
385,1525164864.0,104.08934,30.49051
386,1525183944.0,104.057744,30.48989
387,1525143552.0,104.04811,30.6143
388,1525161934.0,104.05659,30.545143
389,1525162982.0,104.062398,30.515719
390,1525166285.0,103.965207,30.322654
391,1525184444.0,104.06869,30.52698
392,1525190153.0,104.07405,30.50354
393,1525148877.0,104.05692,30.50749
394,1525147059.0,104.06492,30.507487
395,1525170200.0,104.070104,30.491693
396,1525165908.0,104.064917,30.554529
397,1525149198.0,104.12002,30.52209
398,1525166766.0,104.06789,30.65714
399,1525153012.0,103.97708,30.57827
400,1525175736.0,104.03623,30.45825
401,1525178924.0,104.04389,30.44614
402,1525183219.0,104.08819,30.49056
403,1525169928.0,103.99734,30.5672
404,1525175145.0,104.04757,30.5128
405,1525182613.0,104.07483,30.49128
406,1525143779.0,104.03442,30.48093
407,1525173540.0,104.05964,30.50789
408,1525169147.0,103.96615,30.32232
409,1525161620.0,104.04758,30.64415
410,1525147734.0,104.06983,30.49135
411,1525138936.0,104.05347,30.50949
412,1525142854.0,103.99498,30.49227
413,1525161528.0,104.052876,30.505203
414,1525181964.0,104.07618,30.50308
415,1525164541.0,104.153582,30.470374
416,1525162056.0,104.072302,30.464787
417,1525170201.0,104.06009,30.50227
418,1525155274.0,104.07733,30.65866
419,1525158529.0,104.06936,30.52632
420,1525160356.0,103.99159,30.48471
421,1525153392.0,104.07403,30.48753
422,1525166261.0,103.9745,30.56433
423,1525177865.0,104.05975,30.54019
424,1525133367.0,104.05544,30.48817
425,1525152044.0,104.10085,30.56086
426,1525175089.0,104.05849,30.52515
427,1525135697.0,104.07503,30.48724
428,1525146843.0,104.07722,30.50097
429,1525160171.0,104.06674,30.5171
430,1525169686.0,104.10305,30.56372
431,1525185014.0,104.06154,30.50424
432,1525172683.0,104.070733,30.492428
433,1525182262.0,104.05662,30.5573
434,1525171081.0,104.06359,30.59921
435,1525179373.0,104.15105,30.5579
436,1525188420.0,104.06974,30.5151
437,1525149125.0,104.04263,30.50511
438,1525141717.0,104.07714,30.54777
439,1525139071.0,104.02346,30.49275
440,1525109230.0,104.0915,30.49223
441,1525167141.0,104.03462,30.48082
442,1525178070.0,103.97917,30.56276
443,1525169002.0,104.0517,30.51209
444,1525105052.0,104.080614,30.490996
445,1525163893.0,104.06958,30.51498
446,1525105668.0,104.10944,30.64871
447,1525164075.0,104.06431,30.54756
448,1525134419.0,104.07968,30.48659
449,1525186035.0,104.10042,30.60752
450,1525162263.0,104.05875,30.50974
451,1525183393.0,104.14478,30.6291
452,1525143111.0,104.079533,30.486637
453,1525155118.0,104.0366,30.52166
454,1525133493.0,104.08015,30.48631
455,1525143960.0,104.02848,30.49968
456,1525175473.0,103.993126,30.489223
457,1525157870.0,103.9644,30.32316
458,1525153274.0,104.06988,30.502383
459,1525168651.0,104.073909,30.576661
460,1525159937.0,104.0697,30.51651
461,1525169625.0,103.999954,30.545238
462,1525158885.0,104.07964,30.46175
463,1525149416.0,104.05768,30.48996
464,1525176038.0,104.069261,30.500782
465,1525177469.0,104.01948,30.49057
466,1525153430.0,104.05184,30.48985
467,1525152948.0,103.990838,30.440381
468,1525157183.0,104.05834,30.49779
469,1525174965.0,104.05691,30.54063
470,1525187950.0,103.88394,30.48532
471,1525165730.0,104.06917,30.48139
472,1525142639.0,104.0571,30.51732
473,1525169637.0,104.074098,30.487166
474,1525172500.0,103.99237,30.56745
475,1525162564.0,104.07583,30.49144
476,1525175768.0,104.05692,30.50749
477,1525168368.0,104.09974,30.48118
478,1525168875.0,103.98581,30.57149
479,1525187134.0,104.06218,30.48741
480,1525120334.0,104.04387,30.52595
481,1525165601.0,104.09284,30.6706
482,1525152315.0,104.05357,30.50449
483,1525157183.0,104.065468,30.496884
484,1525140553.0,104.06256,30.50149
485,1525134807.0,104.01898,30.48683
486,1525153823.0,104.07349,30.62795
487,1525150917.0,104.069695,30.515198
488,1525175838.0,104.04454,30.511288
489,1525138580.0,104.081357,30.501388
490,1525169173.0,104.071148,30.503845
491,1525157414.0,104.0556,30.58232
492,1525186643.0,104.08701,30.54612
493,1525133258.0,104.080793,30.502875
494,1525153044.0,104.07164,30.5031
495,1525167297.0,103.94495,30.60489
496,1525167252.0,104.05302,30.50729
497,1525133083.0,103.90484,30.55536
498,1525164163.0,104.07618,30.50308
499,1525132539.0,104.07599,30.50899
500,1525136339.0,104.047396,30.443719
501,1525174883.0,104.068306,30.478803
502,1525178450.0,104.06974,30.5151
503,1525187405.0,104.05393,30.67759
504,1525169999.0,103.932846,30.552564
505,1525169117.0,104.03442,30.48093
506,1525183657.0,104.0463,30.58831
507,1525165580.0,104.081718,30.656531
508,1525167932.0,104.09269,30.48433
509,1525182296.0,104.08417,30.52331
510,1525169434.0,104.05455,30.50568
511,1525168296.0,104.078553,30.486825
512,1525170962.0,104.07082,30.50274
513,1525168258.0,103.99103,30.4387
514,1525176460.0,104.00541,30.54263
515,1525130403.0,103.99748,30.48058
516,1525176850.0,104.05982,30.50541
517,1525142436.0,104.07716,30.5009
518,1525178198.0,104.05184,30.48987
519,1525132682.0,104.06004,30.48584
520,1525143244.0,104.04879,30.48825
521,1525109466.0,104.05551,30.52274
522,1525176071.0,104.0435,30.49913
523,1525174278.0,104.06215,30.48748
524,1525141717.0,104.02152,30.50013
525,1525172235.0,104.070104,30.491693
526,1525140282.0,104.02293,30.48886
527,1525156948.0,104.0406,30.49875
528,1525144596.0,104.03377,30.49373
529,1525162685.0,103.958853,30.611115
530,1525104262.0,104.041253,30.518357
531,1525175351.0,104.03491,30.48852
532,1525148522.0,104.07529,30.6432
533,1525174708.0,104.06707,30.50783
534,1525171981.0,104.03737,30.48843
535,1525170147.0,104.10872,30.48026
536,1525186699.0,104.0634,30.49443
537,1525145902.0,104.10065,30.47818
538,1525156110.0,103.814594,30.424378
539,1525165917.0,104.06399,30.64654
540,1525111040.0,104.07597,30.51013
541,1525166875.0,104.04405,30.48551
542,1525139529.0,104.07487,30.50354
543,1525159435.0,104.04608,30.5578
544,1525177989.0,104.05782,30.61604
545,1525143804.0,104.063589,30.473106
546,1525166814.0,103.99642,30.49386
547,1525158708.0,104.08169,30.49532
548,1525122205.0,104.04192,30.51625
549,1525131437.0,104.05343,30.506
550,1525157971.0,104.043117,30.550737
551,1525181520.0,104.05181,30.48877
552,1525148915.0,104.1364,30.47975
553,1525141746.0,104.05864,30.50959
554,1525161299.0,104.07261,30.49141
555,1525177853.0,104.070104,30.491693
556,1525145425.0,104.03612,30.50289
557,1525177815.0,104.02438,30.50103
558,1525135793.0,103.98729,30.48534
559,1525183017.0,104.03759,30.46102
560,1525148981.0,104.05472,30.51636
561,1525179019.0,104.07378,30.50551
562,1525180841.0,103.99317,30.48196
563,1525133607.0,104.07498,30.47566
564,1525177209.0,104.070104,30.491693
565,1525181624.0,104.073005,30.464391
566,1525142016.0,104.04514,30.51069
567,1525169927.0,104.00406,30.56422
568,1525129669.0,104.0533,30.50608
569,1525156465.0,103.97907,30.49837
570,1525132456.0,104.068821,30.479563
571,1525156354.0,104.08937,30.49051
572,1525170305.0,104.04052,30.64613
573,1525177868.0,104.04456,30.49754
574,1525178857.0,104.04437,30.44562
575,1525156768.0,104.05155,30.51106
576,1525151502.0,104.07384,30.50939
577,1525165768.0,103.98321,30.42817
578,1525154237.0,104.04294,30.49922
579,1525180391.0,104.04673,30.5578
580,1525170865.0,104.04315,30.50398
581,1525167192.0,104.07909,30.48667
582,1525135270.0,104.0624,30.50167
583,1525185613.0,104.06998,30.50439
584,1525188923.0,104.035284,30.450751
585,1525143424.0,104.05243,30.50449
586,1525154706.0,104.09492,30.55433
587,1525156698.0,104.05683,30.50725
588,1525168133.0,104.04973,30.53506
589,1525143134.0,104.04869,30.48809
590,1525151702.0,104.07976,30.52489
591,1525138703.0,104.09789,30.48305
592,1525172735.0,104.06917,30.48139
593,1525181736.0,104.069016,30.527048
594,1525139496.0,104.04624,30.44498
595,1525113678.0,104.0711,30.66709
596,1525177668.0,104.137353,30.479368
597,1525162485.0,103.95527,30.34326
598,1525185344.0,104.08162,30.48349
599,1525146069.0,104.06749,30.48877
600,1525155999.0,104.06593,30.61622
601,1525164568.0,104.04356,30.55204
602,1525155587.0,104.08451,30.53795
603,1525156238.0,104.07973,30.48658
604,1525182444.0,104.052392,30.492728
605,1525155696.0,104.00415,30.45547
606,1525161445.0,104.05165,30.49127
607,1525168191.0,104.069247,30.478409
608,1525148416.0,103.96664,30.47409
609,1525159102.0,103.99446,30.48268
610,1525139854.0,104.00266,30.53168
611,1525182483.0,104.05312,30.50837
612,1525152105.0,103.9966,30.60351
613,1525130213.0,104.05372,30.43016
614,1525128463.0,104.04314,30.50399
615,1525138947.0,104.06958,30.51498
616,1525178365.0,104.06467,30.55599
617,1525144107.0,104.0776,30.49269
618,1525165693.0,103.99169,30.48293
619,1525165941.0,104.05521,30.52357
620,1525182596.0,104.086691,30.460065
621,1525137793.0,104.07712,30.50097
622,1525163697.0,104.01676,30.63189
623,1525181925.0,104.04301,30.61976
624,1525144108.0,104.07081,30.55127
625,1525157331.0,104.04723,30.5082
626,1525163046.0,104.04685,30.53343
627,1525148766.0,104.060145,30.497438
628,1525149140.0,104.04308,30.50414
629,1525134392.0,104.04598,30.52602
630,1525171735.0,104.08723,30.63982
631,1525136307.0,104.07599,30.50895
632,1525165222.0,104.06244,30.50178
633,1525184309.0,104.0611,30.53922
634,1525181935.0,104.05215,30.48992
635,1525178550.0,104.03368,30.58561
636,1525175724.0,104.0924,30.48416
637,1525164297.0,104.0708,30.5039
638,1525165771.0,104.06858,30.48864
639,1525144678.0,104.04657,30.51886
640,1525131802.0,104.03751,30.48313
641,1525139231.0,104.0656,30.47585
642,1525184264.0,104.07586,30.44501
643,1525137387.0,104.0755,30.64238
644,1525140266.0,104.0441,30.50189
645,1525174951.0,104.072826,30.441316
646,1525161855.0,104.05721,30.50451
647,1525150070.0,104.04329,30.511712
648,1525112402.0,104.07721,30.50101
649,1525154534.0,104.11249,30.49191
650,1525108111.0,104.08987,30.6531
651,1525141218.0,104.06749,30.48877
652,1525177169.0,104.055891,30.527807
653,1525179448.0,103.9979,30.4871
654,1525161148.0,104.060793,30.487675
655,1525135739.0,104.0567,30.53822
656,1525138243.0,104.06022,30.49745
657,1525164399.0,104.08124,30.41653
658,1525165107.0,103.96143,30.32418
659,1525106442.0,104.05691,30.54063
660,1525156979.0,104.069889,30.50366
661,1525150527.0,104.071962,30.435508
662,1525177658.0,104.02487,30.48616
663,1525175676.0,104.0494,30.50599
664,1525169619.0,103.99681,30.55187
665,1525175477.0,104.06027,30.49761
666,1525170565.0,104.067,30.50983
667,1525189563.0,104.06467,30.50746
668,1525133818.0,104.0292,30.52209
669,1525145541.0,104.05833,30.50357
670,1525163436.0,104.04227,30.51146
671,1525141717.0,104.09851,30.55194
672,1525124704.0,104.04189,30.49892
673,1525168660.0,104.09419,30.6133
674,1525146378.0,103.98363,30.57789
675,1525165826.0,103.99438,30.48215
676,1525109457.0,104.03735,30.521
677,1525178962.0,103.98323,30.45383
678,1525132060.0,104.06486,30.50781
679,1525141921.0,104.06049,30.50213
680,1525169587.0,104.06218,30.48741
681,1525152228.0,104.0318,30.55301
682,1525170968.0,103.99336,30.51635
683,1525168132.0,104.08545,30.63888
684,1525134300.0,104.04876,30.48825
685,1525142891.0,104.04192,30.51625
686,1525155129.0,104.0834,30.53822
687,1525189864.0,104.06975,30.51503
688,1525118781.0,104.094899,30.559921
689,1525117666.0,104.09511,30.6616
690,1525162527.0,104.04997,30.51
691,1525138979.0,104.08255,30.43159
692,1525164690.0,104.05261,30.53423
693,1525158686.0,104.08028,30.65501
694,1525156068.0,104.111666,30.488941
695,1525137623.0,104.09697,30.53347
696,1525189459.0,104.02843,30.47225
697,1525168015.0,104.00857,30.55121
698,1525175391.0,104.04471,30.50036
699,1525180634.0,104.03558,30.58651
700,1525150684.0,103.9936,30.48441
701,1525162707.0,104.05521,30.52357
702,1525164980.0,104.07048,30.51698
703,1525104585.0,104.05676,30.50155
704,1525164701.0,104.068343,30.55502
705,1525109550.0,104.057744,30.48989
706,1525177540.0,104.04239,30.49915
707,1525180920.0,104.04193,30.49834
708,1525155127.0,104.05692,30.50749
709,1525165200.0,104.05233,30.58233
710,1525174050.0,104.09475,30.48382
711,1525143041.0,104.08154,30.49074
712,1525163624.0,104.07496,30.49624
713,1525188253.0,104.04828,30.55797
714,1525124505.0,104.069368,30.525951
715,1525163440.0,104.07496,30.49624
716,1525149565.0,104.04743,30.51454
717,1525158842.0,104.11221,30.62073
718,1525169644.0,104.070045,30.50253
719,1525154841.0,104.10711,30.48735
720,1525138863.0,103.52952,30.59165
721,1525170634.0,103.99913,30.47835
722,1525154196.0,104.0697,30.51651
723,1525190373.0,104.04449,30.47668
724,1525180449.0,104.045549,30.550453
725,1525152308.0,103.91148,30.60268
726,1525178545.0,103.95176,30.49529
727,1525185925.0,104.0697,30.5165
728,1525190140.0,104.07465,30.49141
729,1525154423.0,103.99154,30.42608
730,1525145773.0,104.06858,30.48864
731,1525134895.0,104.04877,30.48825
732,1525143621.0,104.05181,30.48877
733,1525133749.0,104.06935,30.49134
734,1525172714.0,104.05107,30.50615
735,1525170189.0,104.06749,30.48877
