,0,1,2
272,1525177276.0,103.99167,30.51922
273,1525179939.0,104.05505,30.48819
274,1525173929.0,104.070733,30.492428
275,1525137813.0,104.03534,30.55564
276,1525177166.0,104.03095,30.4924
277,1525167660.0,103.988737,30.40704
278,1525162979.0,104.08945,30.48512
279,1525185617.0,104.074959,30.505003
280,1525153239.0,104.05252,30.49724
281,1525143633.0,104.08131,30.49474
282,1525157101.0,104.08613,30.59852
283,1525163315.0,103.998578,30.233705
284,1525156835.0,103.916432,30.583899
285,1525151617.0,104.06139,30.48725
286,1525182621.0,104.16892,30.39255
287,1525106091.0,104.075,30.49977
288,1525106420.0,104.06139,30.48725
289,1525185072.0,103.89827,30.57617
290,1525179976.0,103.99162,30.48824
291,1525172641.0,104.070069,30.516087
292,1525160277.0,104.08147,30.49186
293,1525179018.0,104.01224,30.44389
294,1525163253.0,103.965685,30.47449
295,1525130753.0,104.0567,30.50737
296,1525174101.0,104.07317,30.50667
297,1525189834.0,104.02306,30.49681
298,1525183453.0,104.20534,30.57025
299,1525112798.0,104.11059,30.42251
300,1525172978.0,104.05506,30.52773
301,1525141048.0,103.99043,30.54848
302,1525148204.0,104.069247,30.478409
303,1525138638.0,103.97124,30.45594
304,1525164422.0,104.067421,30.605335
305,1525137114.0,104.03996,30.4895
306,1525156876.0,104.047351,30.535083
307,1525160148.0,103.90868,30.6121
308,1525180990.0,104.05691,30.49782
309,1525191506.0,104.05654,30.48452
310,1525158755.0,104.07018,30.55938
311,1525183416.0,104.06042,30.48613
312,1525181762.0,104.03735,30.48843
313,1525183956.0,103.9962,30.49349
314,1525131680.0,104.070733,30.492428
315,1525135837.0,104.035553,30.485689
316,1525168153.0,104.074974,30.512197
317,1525161638.0,104.070069,30.516087
318,1525160178.0,104.07482,30.50928
319,1525161984.0,104.035727,30.459453
320,1525146037.0,104.04254,30.50006
321,1525183345.0,104.05317,30.50577
322,1525170575.0,104.07029,30.59986
323,1525170834.0,104.087159,30.660423
324,1525154687.0,104.07599,30.50896
325,1525173318.0,104.03461,30.46054
326,1525182282.0,103.97703,30.47584
327,1525108348.0,104.04409,30.47618
328,1525165842.0,104.036171,30.481312
329,1525172556.0,104.04404,30.55041
330,1525139424.0,104.02164,30.49579
331,1525114839.0,103.99853,30.48694
332,1525139572.0,104.08091,30.49613
333,1525182014.0,104.07482,30.50928
334,1525177583.0,104.20051,30.429003
335,1525147275.0,103.967461,30.320787
336,1525164361.0,104.08542,30.49336
337,1525173480.0,103.99848,30.48695
338,1525169355.0,104.05994,30.53423
339,1525146938.0,104.05184,30.48988
340,1525146195.0,104.0528,30.49748
341,1525112521.0,104.04001,30.49809
342,1525162596.0,103.996276,30.520112
343,1525171770.0,104.04634,30.48731
344,1525177515.0,104.03012,30.54216
345,1525191049.0,104.07068,30.65214
346,1525188447.0,103.99287,30.48672
347,1525146760.0,104.081412,30.502162
348,1525170437.0,104.08465,30.54482
349,1525158557.0,103.98703,30.45716
350,1525171690.0,104.0649,30.50939
351,1525173087.0,104.06619,30.60156
352,1525131087.0,104.14162,30.62869
353,1525158356.0,104.02809,30.70608
354,1525175376.0,104.07166,30.50361
355,1525144166.0,104.058187,30.541468
356,1525170436.0,104.03461,30.46054
357,1525176883.0,104.11059,30.42251
358,1525153130.0,104.04469,30.54457
359,1525140701.0,104.05456,30.51819
360,1525139588.0,104.156548,30.332541
361,1525173694.0,104.0449,30.49677
362,1525135288.0,104.08033,30.40325
363,1525172476.0,104.03461,30.46054
364,1525149300.0,104.00186,30.56819
365,1525172704.0,103.97729,30.47633
366,1525188789.0,104.06527,30.42158
367,1525141135.0,104.06922,30.48138
368,1525137055.0,104.05962,30.5079
369,1525162311.0,104.03393,30.45908
370,1525146913.0,104.03462,30.48082
371,1525177719.0,104.05668,30.5072
372,1525106867.0,104.09783,30.48195
373,1525113801.0,104.07599,30.51256
374,1525190437.0,104.09784,30.482
375,1525133012.0,104.05844,30.512
376,1525146295.0,104.04644,30.44501
377,1525178949.0,104.10048,30.48277
378,1525168570.0,103.99889,30.5182
379,1525179417.0,104.137,30.48677
380,1525155725.0,104.04832,30.44865
381,1525176160.0,104.07193,30.5475
382,1525183108.0,103.96847,30.52931
383,1525184374.0,104.06239,30.50399
384,1525133910.0,104.05302,30.50579
385,1525166800.0,104.06068,30.62792
386,1525186982.0,104.07775,30.65331
387,1525144994.0,103.991018,30.486457
388,1525162761.0,104.06077,30.51178
389,1525163608.0,104.03483,30.51258
390,1525168140.0,104.08265,30.40319
391,1525185800.0,103.99861,30.48692
392,1525192020.0,103.95577,30.57033
393,1525149501.0,104.08091,30.49613
394,1525147926.0,104.11156,30.48919
395,1525170851.0,104.03742,30.48841
396,1525167945.0,104.035727,30.459453
397,1525149870.0,104.07164,30.5031
398,1525169852.0,104.03461,30.46054
399,1525154596.0,103.99587,30.49315
400,1525179527.0,104.04793,30.71687
401,1525179776.0,104.069247,30.478409
402,1525185509.0,104.02932,30.52226
403,1525171805.0,103.98918,30.48734
404,1525176039.0,104.048688,30.488094
405,1525184760.0,104.0244,30.64828
406,1525146034.0,104.139238,30.630273
407,1525174136.0,104.0749,30.51053
408,1525170690.0,104.076636,30.405228
409,1525165613.0,104.03626,30.46106
410,1525148093.0,104.03621,30.48744
411,1525139676.0,104.03109,30.5249
412,1525145300.0,104.10985,30.651104
413,1525164682.0,103.90806,30.57462
414,1525182263.0,104.07057,30.51977
415,1525165785.0,104.048974,30.486902
416,1525162777.0,104.03461,30.46054
417,1525171066.0,104.022944,30.490153
418,1525157413.0,104.07759,30.4927
419,1525159086.0,104.05272,30.50157
420,1525161676.0,103.985341,30.403024
421,1525153874.0,104.081011,30.501118
422,1525168516.0,104.03461,30.46054
423,1525178428.0,104.06949,30.50435
424,1525134002.0,104.06046,30.50741
425,1525153093.0,104.0771,30.49096
426,1525176365.0,104.09292,30.4765
427,1525136092.0,104.0749,30.51053
428,1525148084.0,104.03109,30.5249
429,1525160940.0,104.03483,30.51258
430,1525171013.0,104.05858,30.51016
431,1525186019.0,103.99287,30.48672
432,1525174150.0,104.03461,30.46054
433,1525183190.0,104.05302,30.50579
434,1525172116.0,104.07697,30.50666
435,1525181379.0,104.08349,30.48501
436,1525188967.0,104.0423,30.50425
437,1525151200.0,103.98192,30.60498
438,1525143177.0,104.07437,30.49465
439,1525140435.0,104.06866,30.52688
440,1525109720.0,104.06378,30.5006
441,1525168722.0,104.06221,30.5887
442,1525179426.0,104.05645,30.51081
443,1525170660.0,104.03461,30.46054
444,1525106689.0,104.0033,30.62728
445,1525165719.0,104.03461,30.46054
446,1525110014.0,103.99912,30.48737
447,1525165255.0,104.02637,30.49066
448,1525134923.0,104.05719,30.50649
449,1525187470.0,104.04245,30.49899
450,1525162951.0,104.07878,30.52635
451,1525185284.0,104.05274,30.49209
452,1525143932.0,104.05642,30.50753
453,1525155787.0,104.0528,30.49748
454,1525134262.0,104.09636,30.53337
455,1525145040.0,104.070069,30.516087
456,1525177343.0,103.99721,30.56932
457,1525167843.0,104.44422,31.14157
458,1525153944.0,104.04367,30.51147
459,1525171976.0,104.03461,30.46054
460,1525160737.0,104.04191,30.49892
461,1525170714.0,103.9595,30.47341
462,1525169891.0,104.84476,31.58187
463,1525150013.0,104.070552,30.492486
464,1525177700.0,104.11459,30.59004
465,1525178156.0,104.07374,30.48742
466,1525154526.0,104.0707,30.53218
467,1525153385.0,103.99287,30.48672
468,1525158237.0,104.03668,30.52162
469,1525176393.0,103.99669,30.47394
470,1525189312.0,103.98062,30.40724
471,1525166584.0,104.04642,30.44498
472,1525143415.0,104.04251,30.49917
473,1525170776.0,104.03271,30.49649
474,1525174877.0,104.03112,30.49567
475,1525163500.0,104.0576,30.54132
476,1525177334.0,104.03817,30.55542
477,1525171100.0,103.95577,30.57033
478,1525171493.0,104.03461,30.46054
479,1525188382.0,104.06105,30.54856
480,1525120703.0,104.0264,30.49069
481,1525169431.0,104.042836,30.435144
482,1525153348.0,104.00204,30.47911
483,1525158114.0,104.08082,30.48231
484,1525142825.0,104.14342,30.62631
485,1525135455.0,104.04699,30.52775
486,1525155596.0,104.06858,30.48864
487,1525151347.0,104.07437,30.49465
488,1525177453.0,104.09866,30.46817
489,1525139129.0,104.09794,30.48982
490,1525171163.0,104.03461,30.46054
491,1525158751.0,104.07437,30.49465
492,1525187542.0,104.06997,30.50796
493,1525133575.0,104.09462,30.47982
494,1525154868.0,103.97861,30.391945
495,1525171000.0,104.03461,30.46054
496,1525167948.0,104.03136,30.530832
497,1525135524.0,104.06158,30.51266
498,1525165411.0,104.03461,30.46054
499,1525133314.0,104.04421,30.51161
500,1525137709.0,104.136219,30.489758
501,1525175881.0,103.99099,30.44526
502,1525179408.0,104.035727,30.459453
503,1525189454.0,104.06492,30.5008
504,1525172406.0,104.04839,30.43319
505,1525169870.0,104.04349,30.52511
506,1525184823.0,104.02119,30.50735
507,1525169617.0,104.035727,30.459453
508,1525170192.0,104.06852,30.60189
509,1525183145.0,104.05078,30.51207
510,1525170798.0,104.11029,30.48806
511,1525168706.0,104.07437,30.49465
512,1525172207.0,104.042903,30.524854
513,1525169389.0,104.06858,30.48864
514,1525177749.0,103.99287,30.48672
515,1525131475.0,104.04932,30.50598
516,1525177403.0,104.05544,30.48813
517,1525143484.0,104.05544,30.48813
518,1525178487.0,104.04455,30.49625
519,1525133790.0,104.07089,30.54243
520,1525143590.0,104.07437,30.49465
521,1525110341.0,104.07393,30.48739
522,1525176803.0,104.05078,30.51207
523,1525175320.0,104.06977,30.50455
524,1525141972.0,104.02162,30.51127
525,1525172784.0,104.0528,30.49748
526,1525141389.0,104.075838,30.510803
527,1525157894.0,104.06261,30.51632
528,1525145459.0,104.05176,30.55362
529,1525165652.0,104.03461,30.46054
530,1525104834.0,104.06222,30.49631
531,1525176405.0,104.06984,30.50483
532,1525150414.0,104.061522,30.576464
533,1525177210.0,103.98234,30.56624
534,1525172498.0,104.070104,30.491693
535,1525170964.0,104.10928,30.42242
536,1525187110.0,104.05485,30.48552
537,1525147095.0,104.06623,30.5121
538,1525157786.0,104.03461,30.46054
539,1525171356.0,104.035727,30.459453
540,1525112541.0,103.99879,30.62952
541,1525167725.0,104.04797,30.52381
542,1525140371.0,104.043567,30.54509
543,1525160907.0,104.07164,30.5031
544,1525179898.0,104.10103,30.4783
545,1525144630.0,104.06363,30.51091
546,1525167587.0,104.04476,30.51143
547,1525160568.0,103.97978,30.60937
548,1525122812.0,104.06351,30.50738
549,1525131935.0,104.040475,30.489686
550,1525160832.0,104.032455,30.49272
551,1525182629.0,104.04816,30.55436
552,1525149716.0,104.070104,30.491693
553,1525143239.0,104.031701,30.592518
554,1525165881.0,104.087518,30.810797
555,1525178906.0,104.03271,30.49649
556,1525146450.0,104.06676,30.52129
557,1525178761.0,103.97462,30.53392
558,1525137160.0,103.92266,30.57042
559,1525185124.0,103.97025,30.56483
560,1525149985.0,104.08062,30.4848
561,1525181965.0,103.98033,30.57197
562,1525181735.0,104.04876,30.48825
563,1525134758.0,104.04489,30.50558
564,1525178857.0,104.02174,30.49281
565,1525182072.0,104.09629,30.46626
566,1525143614.0,104.00843,30.56895
567,1525172543.0,104.03461,30.46054
568,1525130484.0,103.995699,30.522543
569,1525156667.0,103.98939,30.48816
570,1525133574.0,103.97323,30.45584
571,1525157885.0,104.03462,30.48082
572,1525172266.0,104.03461,30.46054
573,1525178875.0,104.0702,30.52558
574,1525180114.0,104.0637,30.49596
575,1525157887.0,104.067944,30.481843
576,1525151816.0,104.07896,30.48669
577,1525169991.0,103.94486,30.65243
578,1525155108.0,104.03543,30.55842
579,1525181345.0,104.06626,30.50965
580,1525171718.0,104.05392,30.52362
581,1525167679.0,104.08953,30.48517
582,1525137230.0,103.92223,30.56039
583,1525185725.0,104.06823,30.49554
584,1525192805.0,103.82446,30.69093
585,1525144092.0,104.05533,30.52329
586,1525155947.0,104.07164,30.5031
587,1525158063.0,104.06462,30.55127
588,1525168856.0,104.04386,30.50243
589,1525144279.0,104.06909,30.5265
590,1525153684.0,104.05252,30.49724
591,1525140011.0,104.05826,30.54184
592,1525173259.0,104.04644,30.44501
593,1525183291.0,103.99446,30.48269
594,1525140182.0,104.072826,30.441316
595,1525115747.0,104.079057,30.504794
596,1525181338.0,103.98438,30.57934
597,1525167333.0,104.069247,30.478409
598,1525186688.0,104.03746,30.52093
599,1525147062.0,103.99597,30.49309
600,1525157387.0,104.06424,30.50572
601,1525166584.0,104.08976,30.48545
602,1525156845.0,104.04819,30.49952
603,1525157055.0,104.05479,30.50523
604,1525182971.0,104.070733,30.492428
605,1525156203.0,104.02711,30.50084
606,1525161936.0,104.04909,30.50525
607,1525168850.0,104.04655,30.44498
608,1525148762.0,103.99197,30.48682
609,1525160557.0,104.05257,30.50588
610,1525140970.0,104.04933,30.50931
611,1525183216.0,104.02049,30.49529
612,1525154440.0,103.99237,30.48784
613,1525131689.0,104.052335,30.590127
614,1525128728.0,104.070069,30.516087
615,1525139131.0,104.06993,30.50417
616,1525179456.0,104.070061,30.493123
617,1525144992.0,104.10638,30.41937
618,1525165880.0,103.99485,30.46376
619,1525167817.0,104.17808,30.527054
620,1525184273.0,104.0486,30.48665
621,1525138412.0,104.0567,30.50737
622,1525166296.0,104.035727,30.459453
623,1525183053.0,104.03438,30.49713
624,1525145167.0,104.07524,30.48705
625,1525158554.0,104.0955,30.48047
626,1525163573.0,104.03345,30.49255
627,1525149063.0,104.07282,30.50705
628,1525149448.0,104.036382,30.483704
629,1525134806.0,104.05693,30.50752
630,1525177516.0,104.035727,30.459453
631,1525136697.0,104.06854,30.48871
632,1525167099.0,104.00929,30.46702
633,1525185059.0,104.02293,30.48827
634,1525182572.0,104.0978,30.48984
635,1525180102.0,104.06353,30.5078
636,1525176476.0,104.07164,30.5031
637,1525165724.0,104.035727,30.459453
638,1525169197.0,103.910189,30.615608
639,1525146694.0,103.90745,30.55929
640,1525133023.0,104.025837,30.585607
641,1525139973.0,104.059425,30.502383
642,1525186769.0,104.14162,30.62869
643,1525138824.0,104.07437,30.49465
644,1525142887.0,104.163635,30.609558
645,1525175568.0,104.03461,30.46054
646,1525163190.0,104.10966,30.48779
647,1525150492.0,104.05848,30.51005
648,1525112881.0,104.06875,30.5349
649,1525155621.0,104.04819,30.49952
650,1525109833.0,104.0749,30.51053
651,1525143696.0,103.99704,30.55192
652,1525178069.0,103.998975,30.500467
653,1525179882.0,104.02356,30.49274
654,1525161372.0,104.0528,30.49748
655,1525136692.0,104.0486,30.48665
656,1525140000.0,104.051578,30.589903
657,1525168233.0,104.04134,30.64946
658,1525168017.0,103.99502,30.46475
659,1525107075.0,104.05698,30.50392
660,1525158159.0,103.99953,30.51898
661,1525152118.0,104.077745,30.432148
662,1525178729.0,104.07937,30.50068
663,1525176202.0,104.05456,30.4882
664,1525171366.0,104.03461,30.46054
665,1525178116.0,104.138565,30.632275
666,1525171871.0,104.08091,30.49613
667,1525190341.0,104.08942,30.5332
668,1525134623.0,104.05248,30.48985
669,1525147232.0,103.95852,30.57791
670,1525165717.0,103.98234,30.56624
671,1525143059.0,104.07437,30.49465
672,1525125752.0,103.95682,30.57135
673,1525172068.0,104.03461,30.46054
674,1525148090.0,104.04909,30.50525
675,1525167228.0,104.035727,30.459453
676,1525109771.0,104.05417,30.50374
677,1525179294.0,103.97729,30.47633
678,1525132478.0,104.05444,30.52185
679,1525142579.0,104.07528,30.47549
680,1525170623.0,104.03461,30.46054
681,1525153177.0,104.04489,30.50558
682,1525171175.0,103.98258,30.50357
683,1525171354.0,104.03554,30.4569
684,1525135268.0,104.04631,30.45793
685,1525143901.0,104.070069,30.516087
686,1525157796.0,103.8914,30.55758
687,1525190341.0,104.05184,30.48975
688,1525119836.0,104.04339,30.50526
689,1525119092.0,104.08154,30.48026
690,1525163017.0,104.03271,30.49649
691,1525139563.0,104.10645,30.41932
692,1525165488.0,104.03176,30.49322
693,1525161874.0,104.035727,30.459453
694,1525156074.0,104.07937,30.50068
695,1525138483.0,104.08057,30.49179
696,1525191330.0,104.04484,30.55667
697,1525170844.0,104.14887,30.40577
698,1525176556.0,104.05533,30.52329
699,1525182072.0,104.06273,30.51159
700,1525152934.0,104.01371,30.70523
701,1525163655.0,104.05918,30.48979
702,1525167378.0,104.093198,30.231318
703,1525104841.0,104.06858,30.48864
704,1525166005.0,104.04312,30.50404
705,1525110245.0,104.06771,30.53563
706,1525178273.0,104.05388,30.52373
707,1525181308.0,104.05274,30.49209
708,1525156696.0,104.09597,30.56099
709,1525166952.0,104.03461,30.46054
710,1525175515.0,103.99157,30.48217
711,1525144490.0,104.02164,30.49579
712,1525166295.0,104.07525,30.61305
713,1525189132.0,104.06921,30.48139
714,1525124784.0,104.06579,30.50779
715,1525164087.0,104.07167,30.5103
716,1525150562.0,104.070069,30.516087
717,1525162391.0,104.03461,30.46054
718,1525171269.0,103.981179,30.521036
719,1525156185.0,104.07103,30.50403
720,1525143964.0,104.0198,30.49052
721,1525171593.0,103.98849,30.40692
722,1525154658.0,104.0571,30.50799
723,1525192279.0,104.00984,30.56696
724,1525181613.0,104.07383,30.50361
725,1525154285.0,103.99851,30.48694
726,1525180442.0,104.070733,30.492428
727,1525186726.0,104.11251,30.49187
728,1525190407.0,104.06984,30.50803
729,1525154941.0,103.985848,30.40387
730,1525146615.0,104.05981,30.50821
731,1525135506.0,104.06663,30.46393
732,1525144523.0,104.04153,30.55028
733,1525134961.0,104.11943,30.39715
734,1525173489.0,104.06492,30.5206
735,1525170575.0,104.06526,30.4753
